disease,diseaseLabel,dis_type,drug,drugLabel,drug_type,rp
http://www.wikidata.org/entity/Q736715,chronic renal insufficiency,disease,http://www.wikidata.org/entity/Q388801,furosemide,drug,can be treated by
http://www.wikidata.org/entity/Q309067,motion sickness,disease,http://www.wikidata.org/entity/Q386441,(RS)-meclizine,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q155472,valsartan,drug,can be treated by
http://www.wikidata.org/entity/Q1416773,granuloma inguinale,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q2085267,pharyngitis,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q861224,juvenile rheumatoid arthritis,disease,http://www.wikidata.org/entity/Q244408,diclofenac,drug,can be treated by
http://www.wikidata.org/entity/Q708176,arthropathy,disease,http://www.wikidata.org/entity/Q244408,diclofenac,drug,can be treated by
http://www.wikidata.org/entity/Q42844,major depressive disorder,disease,http://www.wikidata.org/entity/Q334477,selective serotonin reuptake inhibitor,drug,can be treated by
http://www.wikidata.org/entity/Q2447562,balantidiasis,disease,http://www.wikidata.org/entity/Q244150,ampicillin,drug,can be treated by
http://www.wikidata.org/entity/Q2450598,infective endocarditis,disease,http://www.wikidata.org/entity/Q244150,ampicillin,drug,can be treated by
http://www.wikidata.org/entity/Q190564,Huntington's disease,disease,http://www.wikidata.org/entity/Q144085,pimozide,drug,can be treated by
http://www.wikidata.org/entity/Q945238,peripheral neuropathy,disease,http://www.wikidata.org/entity/Q244408,diclofenac,drug,can be treated by
http://www.wikidata.org/entity/Q190805,heart disease,disease,http://www.wikidata.org/entity/Q155472,valsartan,drug,can be treated by
http://www.wikidata.org/entity/Q895297,boutonneuse fever,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q190805,heart disease,disease,http://www.wikidata.org/entity/Q388801,furosemide,drug,can be treated by
http://www.wikidata.org/entity/Q221668,urinary tract infection,disease,http://www.wikidata.org/entity/Q244150,ampicillin,drug,can be treated by
http://www.wikidata.org/entity/Q191779,Tourette syndrome,disease,http://www.wikidata.org/entity/Q144085,pimozide,drug,can be treated by
http://www.wikidata.org/entity/Q4676432,acropustulosis,disease,http://www.wikidata.org/entity/Q155683,calcipotriene,drug,can be treated by
http://www.wikidata.org/entity/Q1359898,cryptosporidiosis,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q3776920,bacterial pneumonia,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q980709,status epilepticus,disease,http://www.wikidata.org/entity/Q407241,phenobarbital,drug,can be treated by
http://www.wikidata.org/entity/Q390475,bilirubin metabolic disorder,disease,http://www.wikidata.org/entity/Q407241,phenobarbital,drug,can be treated by
http://www.wikidata.org/entity/Q1075923,cholestasis,disease,http://www.wikidata.org/entity/Q407241,phenobarbital,drug,can be treated by
http://www.wikidata.org/entity/Q179945,psoriasis,disease,http://www.wikidata.org/entity/Q155683,calcipotriene,drug,can be treated by
http://www.wikidata.org/entity/Q179945,psoriasis,disease,http://www.wikidata.org/entity/Q155682,tacalcitol,drug,can be treated by
http://www.wikidata.org/entity/Q3678510,bacterial meningitis,disease,http://www.wikidata.org/entity/Q244150,ampicillin,drug,can be treated by
http://www.wikidata.org/entity/Q4676432,acropustulosis,disease,http://www.wikidata.org/entity/Q139347,cholecalciferol,drug,can be treated by
http://www.wikidata.org/entity/Q18555315,skin benign neoplasm,disease,http://www.wikidata.org/entity/Q139347,cholecalciferol,drug,can be treated by
http://www.wikidata.org/entity/Q18553712,Crohn's colitis,disease,http://www.wikidata.org/entity/Q139347,cholecalciferol,drug,can be treated by
http://www.wikidata.org/entity/Q18556020,lung benign neoplasm,disease,http://www.wikidata.org/entity/Q139347,cholecalciferol,drug,can be treated by
http://www.wikidata.org/entity/Q190805,heart disease,disease,http://www.wikidata.org/entity/Q18216,aspirin,drug,can be treated by
http://www.wikidata.org/entity/Q19000444,neurotic disorder,disease,http://www.wikidata.org/entity/Q319877,alprazolam,drug,can be treated by
http://www.wikidata.org/entity/Q18558122,acute myocardial infarction,disease,http://www.wikidata.org/entity/Q307088,abciximab,drug,can be treated by
http://www.wikidata.org/entity/Q206901,amyotrophic lateral sclerosis,disease,http://www.wikidata.org/entity/Q335099,edaravone,drug,can be treated by
http://www.wikidata.org/entity/Q3392853,lung disease,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q3184856,substance abuse,disease,http://www.wikidata.org/entity/Q319877,alprazolam,drug,can be treated by
http://www.wikidata.org/entity/Q83319,typhoid fever,disease,http://www.wikidata.org/entity/Q417968,cefotaxime,drug,can be treated by
http://www.wikidata.org/entity/Q42982,allergy,disease,http://www.wikidata.org/entity/Q342745,acrivastine,drug,can be treated by
http://www.wikidata.org/entity/Q797668,Babesiosis,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q845698,blepharitis,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q922927,primary amebic meningoencephalitis,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q1122485,urethritis,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q922029,pinta disease,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q929737,liver disease,disease,http://www.wikidata.org/entity/Q388801,furosemide,drug,can be treated by
http://www.wikidata.org/entity/Q101896,gonorrhea,disease,http://www.wikidata.org/entity/Q417968,cefotaxime,drug,can be treated by
http://www.wikidata.org/entity/Q187440,urticaria,disease,http://www.wikidata.org/entity/Q342745,acrivastine,drug,can be treated by
http://www.wikidata.org/entity/Q170990,arthritis,disease,http://www.wikidata.org/entity/Q348260,adalimumab,drug,can be treated by
http://www.wikidata.org/entity/Q128581,breast cancer,disease,http://www.wikidata.org/entity/Q18936,doxorubicin,drug,can be treated by
http://www.wikidata.org/entity/Q1472,Crohn's disease,disease,http://www.wikidata.org/entity/Q348260,adalimumab,drug,can be treated by
http://www.wikidata.org/entity/Q182155,herpes zoster,disease,http://www.wikidata.org/entity/Q147101,aciclovir,drug,can be treated by
http://www.wikidata.org/entity/Q857667,pulmonary edema,disease,http://www.wikidata.org/entity/Q388801,furosemide,drug,can be treated by
http://www.wikidata.org/entity/Q133823,migraine,disease,http://www.wikidata.org/entity/Q407541,fentanyl,drug,can be treated by
http://www.wikidata.org/entity/Q738292,Japanese encephalitis,disease,http://www.wikidata.org/entity/Q388801,furosemide,drug,can be treated by
http://www.wikidata.org/entity/Q208414,lymphoma,disease,http://www.wikidata.org/entity/Q18936,doxorubicin,drug,can be treated by
http://www.wikidata.org/entity/Q19001011,end stage renal failure,disease,http://www.wikidata.org/entity/Q245280,D-sorbitol,drug,can be treated by
http://www.wikidata.org/entity/Q129279,dysentery,disease,http://www.wikidata.org/entity/Q337188,L-scopolamine,drug,can be treated by
http://www.wikidata.org/entity/Q3667186,keratosis,disease,http://www.wikidata.org/entity/Q244408,diclofenac,drug,can be treated by
http://www.wikidata.org/entity/Q2457358,medial epicondylitis,disease,http://www.wikidata.org/entity/Q244408,diclofenac,drug,can be treated by
http://www.wikidata.org/entity/Q3724157,migraine without aura,disease,http://www.wikidata.org/entity/Q244408,diclofenac,drug,can be treated by
http://www.wikidata.org/entity/Q2403156,vasomotor rhinitis,disease,http://www.wikidata.org/entity/Q337188,L-scopolamine,drug,can be treated by
http://www.wikidata.org/entity/Q3508787,postencephalitic Parkinson disease,disease,http://www.wikidata.org/entity/Q337188,L-scopolamine,drug,can be treated by
http://www.wikidata.org/entity/Q3936113,nasopharyngitis,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q6946984,Mycobacterium avium-intracellulare infection,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q18554418,louse-borne relapsing fever,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q18554419,tick-borne relapsing fever,disease,http://www.wikidata.org/entity/Q165399,azithromycin,drug,can be treated by
http://www.wikidata.org/entity/Q1477,ulcerative colitis,disease,http://www.wikidata.org/entity/Q348260,adalimumab,drug,can be treated by
http://www.wikidata.org/entity/Q172341,ovarian cancer,disease,http://www.wikidata.org/entity/Q18936,doxorubicin,drug,can be treated by
http://www.wikidata.org/entity/Q145790,iridocyclitis,disease,http://www.wikidata.org/entity/Q337188,L-scopolamine,drug,can be treated by
http://www.wikidata.org/entity/Q309067,motion sickness,disease,http://www.wikidata.org/entity/Q337188,L-scopolamine,drug,can be treated by
http://www.wikidata.org/entity/Q18556754,colonic disease,disease,http://www.wikidata.org/entity/Q337188,L-scopolamine,drug,can be treated by
http://www.wikidata.org/entity/Q7562539,facial paralysis,disease,http://www.wikidata.org/entity/Q337188,L-scopolamine,drug,can be treated by
http://www.wikidata.org/entity/Q19000661,congestive heart failure,disease,http://www.wikidata.org/entity/Q388801,furosemide,drug,can be treated by
http://www.wikidata.org/entity/Q44727,chickenpox,disease,http://www.wikidata.org/entity/Q147101,aciclovir,drug,can be treated by
http://www.wikidata.org/entity/Q18554145,familial hyperlipidemia,disease,http://www.wikidata.org/entity/Q417942,fluvastatin,drug,can be treated by
http://www.wikidata.org/entity/Q268713,mantle cell lymphoma,disease,http://www.wikidata.org/entity/Q18936,doxorubicin,drug,can be treated by
http://www.wikidata.org/entity/Q4676432,acropustulosis,disease,http://www.wikidata.org/entity/Q341500,acitretin,drug,can be treated by
http://www.wikidata.org/entity/Q9002005,hemorrhagic fever with renal syndrome,disease,http://www.wikidata.org/entity/Q388801,furosemide,drug,can be treated by
http://www.wikidata.org/entity/Q3776920,bacterial pneumonia,disease,http://www.wikidata.org/entity/Q417968,cefotaxime,drug,can be treated by
http://www.wikidata.org/entity/Q3678510,bacterial meningitis,disease,http://www.wikidata.org/entity/Q417968,cefotaxime,drug,can be treated by
http://www.wikidata.org/entity/Q476921,kidney failure,disease,http://www.wikidata.org/entity/Q155746,paricalcitol,drug,can be treated by
http://www.wikidata.org/entity/Q223102,peritonitis,disease,http://www.wikidata.org/entity/Q417968,cefotaxime,drug,can be treated by
http://www.wikidata.org/entity/Q187440,urticaria,disease,http://www.wikidata.org/entity/Q418145,clemastine,drug,can be treated by
http://www.wikidata.org/entity/Q187440,urticaria,disease,http://www.wikidata.org/entity/Q418060,desloratadine,drug,can be treated by
http://www.wikidata.org/entity/Q131755,bipolar disorder,disease,http://www.wikidata.org/entity/Q152763,lithium compounds,drug,can be treated by
http://www.wikidata.org/entity/Q199615,encephalitis,disease,http://www.wikidata.org/entity/Q147101,aciclovir,drug,can be treated by
http://www.wikidata.org/entity/Q155098,leptospirosis,disease,http://www.wikidata.org/entity/Q417968,cefotaxime,drug,can be treated by
http://www.wikidata.org/entity/Q6473911,herpes simplex,disease,http://www.wikidata.org/entity/Q147101,aciclovir,drug,can be treated by
http://www.wikidata.org/entity/Q766856,pityriasis rubra pilaris,disease,http://www.wikidata.org/entity/Q348260,adalimumab,drug,can be treated by
http://www.wikidata.org/entity/Q455085,granuloma annulare,disease,http://www.wikidata.org/entity/Q348260,adalimumab,drug,can be treated by
http://www.wikidata.org/entity/Q708176,arthropathy,disease,http://www.wikidata.org/entity/Q348260,adalimumab,drug,can be treated by
http://www.wikidata.org/entity/Q5442760,female reproductive system disease,disease,http://www.wikidata.org/entity/Q417968,cefotaxime,drug,can be treated by
http://www.wikidata.org/entity/Q736715,chronic renal insufficiency,disease,http://www.wikidata.org/entity/Q155685,dihydrotachysterol,drug,can be treated by
http://www.wikidata.org/entity/Q705906,paratyphoid fever,disease,http://www.wikidata.org/entity/Q417968,cefotaxime,drug,can be treated by
http://www.wikidata.org/entity/Q890785,meningococcal disease,disease,http://www.wikidata.org/entity/Q417968,cefotaxime,drug,can be treated by
http://www.wikidata.org/entity/Q35869,asthma,disease,http://www.wikidata.org/entity/Q407308,theophylline,drug,can be treated by
http://www.wikidata.org/entity/Q6853,hepatitis B,disease,http://www.wikidata.org/entity/Q155954,tenofovir,drug,can be treated by
http://www.wikidata.org/entity/Q207092,erysipelas,disease,http://www.wikidata.org/entity/Q417968,cefotaxime,drug,can be treated by
http://www.wikidata.org/entity/Q280027,uveitis,disease,http://www.wikidata.org/entity/Q348260,adalimumab,drug,can be treated by
http://www.wikidata.org/entity/Q7476596,genital herpes,disease,http://www.wikidata.org/entity/Q147101,aciclovir,drug,can be treated by
http://www.wikidata.org/entity/Q838966,irritable bowel syndrome,disease,http://www.wikidata.org/entity/Q348260,adalimumab,drug,can be treated by
http://www.wikidata.org/entity/Q911427,Behçet's disease,disease,http://www.wikidata.org/entity/Q348260,adalimumab,drug,can be treated by
http://www.wikidata.org/entity/Q264118,acute myeloid leukemia,disease,http://www.wikidata.org/entity/Q18936,doxorubicin,drug,can be treated by
http://www.wikidata.org/entity/Q41571,epilepsy,disease,http://www.wikidata.org/entity/Q176301,oxcarbazepine,drug,can be treated by
http://www.wikidata.org/entity/Q187255,rheumatoid arthritis,disease,http://www.wikidata.org/entity/Q348260,adalimumab,drug,can be treated by
http://www.wikidata.org/entity/Q1477,ulcerative colitis,disease,http://www.wikidata.org/entity/Q347621,olsalazine,drug,can be treated by
http://www.wikidata.org/entity/Q62736,osteoarthritis,disease,http://www.wikidata.org/entity/Q347613,valdecoxib,drug,can be treated by
http://www.wikidata.org/entity/Q202387,post-traumatic stress disorder,disease,http://www.wikidata.org/entity/Q152763,lithium compounds,drug,can be treated by
